step,loss,sigma,lr,val_bler
67000,0.7205597758293152,0.5,0.0002546272581626781,0.7501220703125
67500,0.7104597091674805,0.5,0.0002476762216787944,0.7445068359375
68000,0.7079622745513916,0.5,0.00024079000929311595,0.749267578125
68500,0.711137592792511,0.5,0.00023397039013144943,0.7484130859375
69000,0.71089768409729,0.5,0.0002272191162112437,0.745849609375
69500,0.7041381001472473,0.5,0.00022053792199148027,0.7369384765625
70000,0.7072344422340393,0.5,0.00021392852392707707,0.7508544921875
70500,0.7080090045928955,0.5,0.00020739262002791682,0.751220703125
71000,0.7084844708442688,0.5,0.00020093188942261358,0.7415771484375
71500,0.7133435010910034,0.5,0.00019454799192713103,0.7420654296875
72000,0.7175894975662231,0.5,0.00018824256761836106,0.75244140625
72500,0.7237830758094788,0.5,0.00018201723641277562,0.748291015625
73000,0.7068164348602295,0.5,0.00017587359765025435,0.75
73500,0.7091515064239502,0.5,0.00016981322968320328,0.745849609375
74000,0.6927416920661926,0.5,0.00016383768947106088,0.736572265625
74500,0.7117405533790588,0.5,0.00015794851218030304,0.7471923828125
75000,0.7116386890411377,0.5,0.00015214721079004562,0.7491455078125
75500,0.7095803022384644,0.5,0.00014643527570334735,0.7410888671875
76000,0.6972516775131226,0.5,0.0001408141743643136,0.7525634765625
76500,0.7083941698074341,0.5,0.00013528535088109563,0.7490234375
77000,0.6892991662025452,0.5,0.00012985022565488975,0.7489013671875
77500,0.7140012979507446,0.5,0.00012451019501502207,0.7427978515625
78000,0.6982386112213135,0.5,0.00011926663086022117,0.7431640625
78500,0.722766101360321,0.5,0.00011412088030616474,0.753662109375
79000,0.7065356969833374,0.5,0.00010907426533939563,0.748779296875
79500,0.7015872597694397,0.5,0.00010412808247769056,0.7449951171875
80000,0.7018774747848511,0.5,9.928360243697565e-05,0.751220703125
80500,0.696371853351593,0.5,9.454206980486757e-05,0.736328125
81000,0.7112961411476135,0.5,8.990470272092898e-05,0.74755859375
81500,0.7251136302947998,0.5,8.537269256371832e-05,0.7557373046875
82000,0.7094335556030273,0.5,8.094720364471437e-05,0.738525390625
82500,0.7071134448051453,0.5,7.662937290919541e-05,0.748779296875
83000,0.7093624472618103,0.5,7.242030964414741e-05,0.7515869140625
83500,0.6947340369224548,0.5,6.832109519328016e-05,0.7509765625
84000,0.7209228277206421,0.5,6.433278267921993e-05,0.7432861328125
84500,0.703848123550415,0.5,6.0456396732954e-05,0.7464599609375
85000,0.7274919152259827,0.5,5.66929332305941e-05,0.74462890625
85500,0.7195563912391663,0.5,5.304335903752761e-05,0.76025390625
86000,0.7108703255653381,0.5,4.950861176002169e-05,0.7437744140625
86500,0.7277624607086182,0.5,4.60895995043441e-05,0.7501220703125
87000,0.6998567581176758,0.5,4.278720064346381e-05,0.741943359375
87500,0.6984501481056213,0.5,3.960226359138863e-05,0.7435302734375
88000,0.7211296558380127,0.5,3.653560658520111e-05,0.7371826171875
88500,0.7021219730377197,0.5,3.3588017474846464e-05,0.742431640625
89000,0.7057274580001831,0.5,3.0760253520727534e-05,0.7479248046875
89500,0.7052809000015259,0.5,2.8053041199157357e-05,0.747802734375
90000,0.7035486698150635,0.5,2.5467076015722622e-05,0.756103515625
90500,0.7299242615699768,0.5,2.3003022326601342e-05,0.744384765625
91000,0.7082362174987793,0.5,2.066151316788445e-05,0.750732421875
91500,0.7085452079772949,0.5,1.8443150092944007e-05,0.7437744140625
92000,0.7086532115936279,0.5,1.634850301788854e-05,0.7490234375
92500,0.7194058299064636,0.5,1.4378110075146833e-05,0.7503662109375
93000,0.7116221189498901,0.5,1.253247747521752e-05,0.73291015625
93500,0.7097086906433105,0.5,1.0812079376619099e-05,0.7520751953125
94000,0.7012498378753662,0.5,9.217357764074674e-06,0.7481689453125
94500,0.7140730619430542,0.5,7.748722334962377e-06,0.7481689453125
95000,0.7124942541122437,0.5,6.406550394060628e-06,0.7445068359375
95500,0.7160192728042603,0.5,5.191186756615563e-06,0.735595703125
96000,0.7104282975196838,0.5,4.102943659754888e-06,0.7528076171875
96500,0.6972509622573853,0.5,3.142100682271443e-06,0.7574462890625
97000,0.7059836387634277,0.5,2.308904672797485e-06,0.7545166015625
97500,0.7086774110794067,0.5,1.6035696863866967e-06,0.743408203125
98000,0.7114803791046143,0.5,1.0262769295221186e-06,0.7457275390625
98500,0.7213222980499268,0.5,5.771747135622229e-07,0.7548828125
99000,0.7050681710243225,0.5,2.563784166388916e-07,0.7532958984375
99500,0.7316374778747559,0.5,6.397045401551615e-08,0.7611083984375
99999,0.6980462670326233,0.5,0.0,0.74365234375
